layer_index,z_mm,part_area_mm2,part_perimeter_mm,part_component_count,new_island_count,unsupported_area_mm2,unsupported_component_count,support_cross_section_area_mm2,support_cross_section_perimeter_mm
1370,68.525,4521.36582809,704.94677856,1,0,1.31344695,3,2550.625,1793.5
1371,68.575,4494.13128554,703.92491413,1,0,1.31233591,3,2572.875,1792.0
1372,68.625,4464.47952612,702.88481913,1,0,1.31126402,3,2605.875,1796.0
1373,68.675,4431.44176609,702.32870265,1,0,1.31019213,3,2638.625,1800.5
1374,68.725,4394.33106436,702.21319995,1,0,1.30912024,3,2674.3125,1802.5
1375,68.775,4353.03956033,701.96812943,1,0,1.30804834,3,2709.1875,1808.5
1376,68.825,4306.25066784,701.14139095,1,0,1.3072529,3,2759.1875,1816.0
1377,68.875,4239.9853988,698.77728755,1,0,1.29732344,2,2818.6875,1839.5
1378,68.925,4146.68473323,690.41134274,1,0,1.29770581,2,2906.875,1856.0
1379,68.975,4070.18027228,539.05741501,1,0,1.29808818,2,3004.875,1694.0
1380,69.025,4074.80284499,538.40861412,1,0,1.29847055,2,3001.75,1693.5
1381,69.075,4079.40877786,537.76359302,1,0,1.29885292,2,2999.5,1691.0
1382,69.125,4083.99594735,537.11875164,1,0,1.29923529,2,2996.3125,1689.5
1383,69.175,4088.56605902,536.47401292,1,0,1.29961766,2,2994.1875,1689.5
1384,69.225,4093.12021018,535.82942265,1,0,1.30000003,2,2991.375,1687.5
1385,69.275,4097.65349274,535.19840503,1,0,1.30038239,2,2988.6875,1687.0
1386,69.325,4102.17169011,534.58191133,1,0,1.30076476,2,2985.625,1685.5
1387,69.375,4106.6677595,533.99242625,1,0,1.30114713,2,2983.5,1684.0
1388,69.425,4111.14656418,533.4107414,1,0,1.3015295,2,2980.625,1681.5
1389,69.475,4115.60780403,532.83316219,1,0,1.30191187,2,2977.625,1678.0
1390,69.525,4120.04676705,532.26305168,1,0,1.3022943,2,2975.25,1677.0
1391,69.575,4124.46376758,531.69635807,1,0,1.30267765,2,2972.375,1676.0
1392,69.625,4128.86180544,531.15017305,1,0,1.30306218,2,2970.125,1675.0
1393,69.675,4133.24041348,530.6155116,1,0,1.30344788,2,2966.875,1675.0
1394,69.725,4137.59884936,530.08118503,1,0,1.30383477,2,2964.375,1674.0
1395,69.775,4141.93976026,529.55951711,1,0,1.30422284,2,2960.9375,1673.0
1396,69.825,4146.26550347,529.03924198,1,0,1.30424196,2,2957.75,1672.5
1397,69.875,4150.5859927,528.58113403,1,0,1.30377018,2,2955.0625,1670.5
1398,69.925,4154.90081797,528.12936768,1,0,1.30302843,2,2952.875,1670.5
1399,69.975,4159.19724014,527.68317441,1,0,1.30089995,2,2950.375,1668.5
1400,70.025,4163.4776381,527.26592143,1,0,1.2979289,2,2947.25,1666.0
1401,70.075,4167.73452121,526.89695143,1,0,1.29493653,2,2944.375,1664.5
1402,70.125,4171.95547797,526.52650657,1,0,1.29194416,2,2941.6875,1662.5
1403,70.175,4176.14348555,526.2316987,1,0,1.28808995,2,2939.4375,1662.0
1404,70.225,4180.29674962,525.98801606,1,0,1.28267246,2,2936.75,1661.5
1405,70.275,4184.40751909,525.81562605,1,0,1.27722855,2,2934.0,1659.0
1406,70.325,4188.48020401,525.73492654,1,0,1.27149218,2,2931.6875,1658.5
1407,70.375,4192.51740251,525.884156,1,0,1.26480888,2,2929.25,1656.5
1408,70.425,4196.51698519,526.44670521,1,0,1.25704722,2,2926.6875,1654.5
1409,70.475,4200.47619986,527.16628283,1,0,1.24870733,2,2923.75,1652.5
1410,70.525,4204.39522075,527.93816858,1,0,1.24036743,2,2922.1875,1651.0
1411,70.575,4208.34406465,528.17969776,1,0,1.23171926,2,2919.8125,1651.0
1412,70.625,4212.2533251,528.4174999,1,0,1.22168595,2,2917.6875,1650.0
1413,70.675,4216.10546073,528.30848091,1,0,1.20895983,2,2914.9375,1647.0
1414,70.725,4219.91619103,528.13747049,1,0,1.19593138,2,2912.9375,1647.0
1415,70.775,4223.69095868,527.87961362,1,0,1.18283102,2,2911.25,1651.5
1416,70.825,4227.44084079,527.61036825,1,0,1.16735993,2,2909.0625,1649.5
1417,70.875,4231.17151156,527.25677227,1,0,1.14988652,2,2906.8125,1648.5
1418,70.925,4234.88761146,526.90304546,1,0,1.13241311,2,2905.0625,1647.5
1419,70.975,4238.58975303,526.52212982,1,0,1.11493971,2,2903.3125,1645.5
1420,71.025,4242.27495508,526.10008219,1,0,1.09666064,2,2901.25,1644.5
1421,71.075,4245.90283443,525.66923083,1,0,1.07474293,2,2899.25,1643.5
1422,71.125,4249.4750588,525.2338715,1,0,1.05237025,2,2897.3125,1641.5
1423,71.175,4252.99421325,524.76411835,1,0,1.02966061,2,2895.8125,1640.5
1424,71.225,4256.46663655,524.29825247,1,0,1.00212436,2,2894.6875,1641.0
1425,71.275,4259.89400186,523.83195691,1,0,0.96992249,2,2893.1875,1640.0
1426,71.325,4263.27763363,523.35880042,1,0,0.93759743,2,2891.625,1638.5
1427,71.375,4266.6166938,522.88837068,1,0,0.90436986,2,2890.0,1638.0
1428,71.425,4269.90550527,522.39672058,1,0,0.86594157,2,2888.375,1637.0
1429,71.475,4273.13912522,521.91180436,1,0,0.82418219,2,2886.9375,1636.5
1430,71.525,4276.31805681,521.44070571,1,0,0.778246,2,2885.5625,1635.5
1431,71.575,4279.42735941,520.97474609,1,0,0.72485943,2,2884.25,1634.5
1432,71.625,4282.46905387,520.51170433,1,0,0.67011828,2,2884.0625,1635.0
1433,71.675,4285.43324291,520.0634129,1,0,0.60405896,2,2882.3125,1634.0
1434,71.725,4288.31051942,519.62163828,1,0,0.52829675,2,2881.25,1634.0
1435,71.775,4291.08078827,519.20783845,1,0,0.4290566,2,2880.8125,1634.0
1436,71.825,4293.69270595,518.83113188,1,0,0.28849978,2,2879.625,1634.0
1437,71.875,4296.07306938,518.52385559,1,0,0.06002839,2,2879.3125,1634.0
1438,71.925,4298.43946367,518.22390145,1,0,0.04512128,2,2879.5625,1634.5
1439,71.975,4300.8103007,517.91466588,1,0,0.04683899,2,2877.8125,1632.5
1440,72.025,4303.17980841,517.59922527,1,0,0.04852533,2,2877.9375,1632.5
1441,72.075,4305.5524059,517.27686697,1,0,0.05056598,2,2877.5,1633.5
1442,72.125,4307.92349342,516.95939654,1,0,0.05342213,2,2877.0,1633.0
1443,72.175,4310.28030863,516.65122917,1,0,0.05630237,2,2876.375,1632.0
1444,72.225,4312.63646054,516.34350247,1,0,0.05918261,2,2875.5,1631.0
1445,72.275,4314.99216958,516.0349486,1,0,0.06206285,2,2875.125,1630.0
1446,72.325,4317.34640361,515.7344018,1,0,0.06494308,2,2874.6875,1630.5
1447,72.375,4319.69761384,515.4367867,1,0,0.06782332,2,2874.0,1630.0
1448,72.425,4322.04340676,515.13021293,1,0,0.07070356,2,2873.5,1628.5
1449,72.475,4324.39905648,514.81495707,1,0,0.09062092,3,2873.0625,1628.0
1450,72.525,4326.77620843,514.50086938,1,0,0.11140725,3,2872.375,1629.0
1451,72.575,4329.17608154,514.19173165,1,0,0.12089686,3,2871.75,1629.0
1452,72.625,4331.59138617,513.8829352,1,0,0.15156567,5,2869.8125,1626.0
1453,72.675,4334.0189499,513.56882161,1,0,0.16968032,4,2869.5625,1625.0
1454,72.725,4336.460992,513.2354707,1,0,0.18593407,4,2869.125,1625.0
1455,72.775,4338.91142675,512.90106954,1,0,0.20215949,4,2867.1875,1625.0
1456,72.825,4341.36354173,512.56103343,1,0,0.219443,2,2866.0625,1624.5
1457,72.875,4343.80869273,512.20140277,1,0,0.23107473,2,2864.3125,1624.0
1458,72.925,4346.25492342,511.83662663,1,0,0.23809135,2,2863.8125,1623.0
1459,72.975,4348.70119354,511.47215396,1,0,0.24510766,2,2863.0625,1621.5
1460,73.025,4351.14630321,511.10768226,1,0,0.25212396,2,2860.9375,1620.5
1461,73.075,4353.59110697,510.74002215,1,0,0.25914027,2,2860.0625,1620.5
1462,73.125,4356.03369355,510.3377357,1,0,0.27483582,2,2858.4375,1620.0
1463,73.175,4358.46818778,509.92414351,1,0,0.2777497,2,2858.0625,1618.5
1464,73.225,4360.89347789,509.50770969,1,0,0.27995216,2,2857.4375,1617.5
1465,73.275,4363.31976577,509.04056139,1,0,0.29934855,2,2855.0625,1615.0
1466,73.325,4365.76551652,508.58465052,1,0,0.32933733,2,2853.875,1614.5
1467,73.375,4368.23571384,508.1128429,1,0,0.35972775,2,2853.125,1615.5
1468,73.425,4370.72732515,507.6022703,1,0,0.39011818,2,2851.8125,1611.0
1469,73.475,4373.24610306,507.09316322,1,0,0.42050861,2,2849.375,1608.0
1470,73.525,4375.79058272,506.58462214,1,0,0.45089904,2,2847.6875,1607.5
1471,73.575,4378.3481356,506.07576504,1,0,0.4742842,2,2846.75,1605.5
1472,73.625,4380.88980907,505.68878336,1,0,0.46927352,2,2846.75,1606.0
1473,73.675,4383.40774655,505.31041046,1,0,0.46122734,2,2843.875,1604.0
1474,73.725,4385.90490395,504.93106188,1,0,0.45242482,2,2842.5,1599.0
1475,73.775,4388.38786083,504.55087222,1,0,0.43881592,2,2842.25,1596.0
1476,73.825,4390.8563694,504.17074666,1,0,0.42437435,2,2841.5,1599.0
1477,73.875,4393.31261459,503.88502171,1,0,0.40993354,2,2838.875,1592.0
1478,73.925,4395.75961464,503.61658243,1,0,0.39714749,2,2837.4375,1589.0
1479,73.975,4398.20662369,503.34843899,1,0,0.39528692,2,2837.9375,1590.0
1480,74.025,4400.6458372,503.07804285,1,0,0.39543297,2,2836.625,1589.0
1481,74.075,4403.09070853,502.88835273,1,0,0.39558314,2,2833.1875,1576.5
1482,74.125,4405.53841843,502.69545768,1,0,0.39573331,2,2832.75,1574.0
1483,74.175,4407.98906424,502.5926712,1,0,0.39588348,2,2833.0625,1573.5
1484,74.225,4410.43941284,502.57743603,1,0,0.39603365,2,2831.3125,1571.0
1485,74.275,4412.87982755,502.74144493,1,0,0.39618382,2,2829.75,1569.5
1486,74.325,4415.3053689,503.06520229,1,0,0.39633399,2,2828.5,1568.0
1487,74.375,4417.70459129,503.49876695,1,0,0.39648416,2,2828.0,1565.5
1488,74.425,4420.09143024,503.84264243,1,0,0.39663433,2,2825.125,1555.0
1489,74.475,4422.46943612,504.00591519,1,0,0.3967845,2,2824.3125,1554.5
1490,74.525,4424.83889202,504.01439668,1,0,0.39693467,2,2824.3125,1553.5
1491,74.575,4427.20311655,503.91951938,1,0,0.39708484,2,2823.4375,1550.5
1492,74.625,4429.57892008,503.77511769,1,0,0.39723501,2,2820.5,1544.5
1493,74.675,4431.93895597,503.59314683,1,0,0.39738519,2,2819.875,1542.5
1494,74.725,4434.29488867,503.32115181,1,0,0.39753536,2,2819.125,1542.5
1495,74.775,4436.64330242,503.05906621,1,0,0.39768553,2,2818.1875,1540.5
1496,74.825,4438.98227355,502.79310566,1,0,0.3978357,2,2816.6875,1537.5
1497,74.875,4441.31190832,502.47666707,1,0,0.39798587,2,2815.4375,1534.0
1498,74.925,4443.6302301,502.16336493,1,0,0.39813604,2,2814.25,1532.5
1499,74.975,4445.91442556,501.8216996,1,0,0.39828621,2,2814.5625,1529.0
1500,75.025,4448.18701614,501.45193851,1,0,0.39843638,2,2812.75,1527.0
1501,75.075,4450.45130542,501.05466523,1,0,0.39858655,2,2811.25,1522.5
1502,75.125,4452.7079789,500.66531962,1,0,0.39873672,2,2811.375,1522.5
1503,75.175,4454.95550808,500.29388358,1,0,0.39888689,2,2809.1875,1520.0
1504,75.225,4457.17590914,499.90801167,1,0,0.39903706,2,2807.1875,1519.0
1505,75.275,4459.38917852,499.50155861,1,0,0.39918723,2,2806.5,1519.0
1506,75.325,4461.59425538,499.07109792,1,0,0.39933741,2,2806.125,1512.5
1507,75.375,4463.78937381,498.63883746,1,0,0.39948758,2,2803.5625,1509.5
1508,75.425,4465.97876562,498.21225145,1,0,0.39963775,2,2802.0,1507.0
1509,75.475,4468.12620277,497.76605204,1,0,0.39978792,2,2801.9375,1507.5
1510,75.525,4470.26717573,497.31087309,1,0,0.39993809,2,2800.3125,1505.0
1511,75.575,4472.40575504,496.85309069,1,0,0.40008826,2,2797.3125,1500.5
1512,75.625,4474.53357382,496.39723444,1,0,0.40023843,2,2797.5,1501.0
1513,75.675,4476.62111899,495.90976595,1,0,0.4003886,2,2795.9375,1493.0
1514,75.725,4478.70315403,495.42783914,1,0,0.40053877,2,2794.8125,1491.5
1515,75.775,4480.77501198,494.94319422,1,0,0.40068894,2,2792.625,1489.0
1516,75.825,4482.83890629,494.43835643,1,0,0.40083911,2,2792.25,1489.0
1517,75.875,4484.87028774,493.8988928,1,0,0.40098928,2,2790.3125,1483.5
1518,75.925,4486.88512283,493.35772734,1,0,0.40113945,2,2789.125,1482.0
1519,75.975,4488.8852225,492.82137417,1,0,0.40128963,2,2788.4375,1482.0
1520,76.025,4490.87369059,492.28656893,1,0,0.4014398,2,2787.875,1478.0
1521,76.075,4492.86437893,491.75096231,1,0,0.40158997,2,2786.125,1474.5
1522,76.125,4494.8467494,491.20831822,1,0,0.40174014,2,2784.875,1475.0
1523,76.175,4496.83853016,490.65565489,1,0,0.40189031,2,2784.1875,1475.5
1524,76.225,4498.84012532,490.10784899,1,0,0.40204048,2,2783.75,1474.5
1525,76.275,4500.79518394,489.55420857,1,0,0.40219065,2,2781.375,1472.5
1526,76.325,4502.73002151,489.03293868,1,0,0.40234082,2,2780.0625,1473.0
1527,76.375,4504.65981376,488.51450682,1,0,0.40249099,2,2778.4375,1472.5
1528,76.425,4506.59130049,487.99118081,1,0,0.40264116,2,2776.125,1467.5
1529,76.475,4508.50553969,487.46593537,1,0,0.40279133,2,2776.125,1468.0
1530,76.525,4510.45311141,486.95843263,1,0,0.4029415,2,2776.0,1470.5
1531,76.575,4512.39398015,486.46171169,1,0,0.40309167,2,2774.25,1469.5
1532,76.625,4514.26551654,485.95029914,1,0,0.40324184,2,2772.875,1468.0
1533,76.675,4516.13875268,485.43409878,1,0,0.40339202,2,2772.0625,1468.5
1534,76.725,4518.0573903,484.95282068,1,0,0.40354219,2,2770.9375,1468.5
1535,76.775,4519.94888128,484.46786578,1,0,0.40369236,2,2769.3125,1468.5
1536,76.825,4521.82245469,484.00756617,1,0,0.40384253,2,2769.0,1465.5
1537,76.875,4523.6538957,483.56422737,1,0,0.4039927,2,2767.3125,1467.5
1538,76.925,4525.45181831,483.13515295,1,0,0.40414287,2,2764.8125,1461.0
1539,76.975,4527.22823251,482.72989077,1,0,0.40429304,2,2763.25,1460.0
1540,77.025,4528.97533372,482.31975194,1,0,0.40444321,2,2764.1875,1461.5
1541,77.075,4530.71741336,481.91046192,1,0,0.40459338,2,2762.625,1462.5
1542,77.125,4532.46324891,481.50204378,1,0,0.40474355,2,2760.75,1461.5
1543,77.175,4534.22476943,481.10773322,1,0,0.40489372,2,2760.5625,1461.5
1544,77.225,4535.96840976,480.72574006,1,0,0.40504389,2,2758.8125,1459.5
1545,77.275,4537.63154334,480.34074476,1,0,0.40519406,2,2756.0,1454.5
1546,77.325,4539.2754711,479.96095046,1,0,0.40534424,2,2756.875,1454.5
1547,77.375,4540.90188815,479.58295902,1,0,0.40549441,2,2755.3125,1453.0
1548,77.425,4542.5075507,479.20575686,1,0,0.40564458,2,2752.625,1453.0
1549,77.475,4544.61563637,484.2300016,3,2,0.90381932,3,2750.25,1456.5
1550,77.525,4617.03183381,481.8088237,1,0,68.896799,4,2679.625,1441.5
1551,77.575,4651.79957198,478.3565204,1,0,31.35076965,4,2642.9375,1433.0
1552,77.625,4664.80725443,478.24777079,1,0,9.76147623,4,2630.9375,1424.5
1553,77.675,4676.46826543,478.0681406,1,0,8.46338319,4,2622.8125,1423.0
1554,77.725,4687.41090975,477.8406475,1,0,7.77386802,4,2612.6875,1421.0
1555,77.775,4697.94309597,477.58072021,1,0,7.39853832,4,2600.75,1418.5
1556,77.825,4708.2283006,477.22806563,1,0,7.16299021,4,2590.0,1414.0
1557,77.875,4718.31418661,476.81882242,1,0,6.97664645,4,2578.0625,1411.5
1558,77.925,4728.18655531,476.40689178,1,0,6.77371707,4,2572.4375,1411.0
1559,77.975,4737.842213,475.98796147,1,0,6.56685991,4,2562.625,1409.0
1560,78.025,4747.18693403,475.54778432,1,0,6.24905313,4,2552.6875,1406.5
1561,78.075,4756.00327434,475.06216977,1,0,5.72105166,4,2545.6875,1405.0
1562,78.125,4763.832514,474.60014708,1,0,4.72330319,4,2538.5625,1403.0
1563,78.175,4770.77954192,474.31663435,1,0,3.85695612,4,2526.6875,1398.5
1564,78.225,4777.42622302,474.01674609,1,0,3.56956298,4,2524.4375,1396.5
1565,78.275,4783.76917282,473.73486535,1,0,3.32186683,4,2514.625,1394.5
1566,78.325,4789.82433293,473.43036609,1,0,3.07634482,4,2513.375,1394.5
1567,78.375,4795.74268593,473.0891409,1,0,2.94341447,4,2503.8125,1387.5
1568,78.425,4801.63791011,472.74341141,1,0,2.91087478,4,2500.0,1386.0
1569,78.475,4807.5308426,472.40850106,1,0,2.88200116,4,2491.5,1383.5
1570,78.525,4813.39640627,472.08132793,1,0,2.85312753,4,2486.625,1381.0
1571,78.575,4819.25152674,471.75537015,1,0,2.82428154,4,2482.3125,1373.5
1572,78.625,4825.11642199,471.39494097,1,0,2.79924556,4,2478.0625,1372.5
1573,78.675,4830.93902831,471.02104827,1,0,2.77416427,4,2472.375,1370.5
1574,78.725,4836.69860178,470.64673045,1,0,2.73925262,4,2464.875,1370.0
1575,78.775,4842.37693338,470.27275389,1,0,2.7033158,4,2459.625,1368.0
1576,78.825,4847.9699411,469.89641202,1,0,2.66724306,4,2450.75,1367.0
1577,78.875,4853.47034121,469.51781864,1,0,2.61414472,4,2446.8125,1364.5
1578,78.925,4858.87776914,469.12945221,1,0,2.54917517,4,2445.875,1363.5
1579,78.975,4864.25752566,468.74021985,1,0,2.48396087,4,2433.9375,1362.0
1580,79.025,4869.61564449,468.32863682,1,0,2.41858228,4,2432.625,1360.5
1581,79.075,4874.88411793,467.93004041,1,0,2.28521037,4,2430.5,1362.0
1582,79.125,4879.92523311,467.53704759,1,0,2.0745248,4,2419.125,1360.5
1583,79.175,4884.64641277,467.16949572,1,0,1.78397547,4,2418.25,1360.0
1584,79.225,4889.19520827,466.86744108,1,0,1.64241766,4,2412.6875,1359.0
1585,79.275,4893.6415603,466.61454261,1,0,1.54902406,4,2404.5625,1359.0
1586,79.325,4897.96920085,466.35164292,1,0,1.45511138,4,2403.1875,1357.0
1587,79.375,4902.17336793,466.08306339,1,0,1.3612794,4,2401.6875,1356.5
1588,79.425,4906.27223639,465.80762699,1,0,1.2854877,4,2392.25,1351.5
1589,79.475,4910.28413226,465.52677992,1,0,1.22813928,4,2388.1875,1348.5
1590,79.525,4914.27857723,465.26774693,1,0,1.20147119,4,2387.375,1344.5
1591,79.575,4918.27726172,465.02284784,1,0,1.17932832,4,2378.5625,1344.5
1592,79.625,4922.270819,464.74623151,1,0,1.15714957,4,2374.5625,1343.0
1593,79.675,4926.25766744,464.47833992,1,0,1.13476289,4,2372.9375,1340.5
1594,79.725,4930.20648037,464.23135471,1,0,1.11937568,4,2370.8125,1339.5
1595,79.775,4934.12721892,464.01008861,1,0,1.10710674,4,2364.1875,1336.5
1596,79.825,4938.01477441,463.78775198,1,0,1.09634039,4,2357.25,1333.5
1597,79.875,4941.86839637,463.5442317,1,0,1.08978697,4,2358.6875,1339.0
1598,79.925,4945.6852871,463.30246643,1,0,1.08348312,4,2355.375,1338.5
1599,79.975,4949.47782824,463.05736762,1,0,1.07717929,4,2349.8125,1335.0
1600,80.025,4953.24773473,462.81214503,1,0,1.06784073,4,2343.75,1332.5
1601,80.075,4957.00394719,462.57289943,1,0,1.0551441,4,2343.0,1332.5
1602,80.125,4960.73073726,462.31994981,1,0,1.04243211,4,2337.875,1332.0
1603,80.175,4964.42063648,462.07125298,1,0,1.02776865,4,2330.1875,1328.0
1604,80.225,4968.05964825,461.82318384,1,0,1.00078734,4,2327.1875,1326.5
1605,80.275,4971.64153984,461.57485136,1,0,0.97094717,4,2327.75,1327.0
1606,80.325,4975.18073361,461.31486851,1,0,0.93993544,4,2318.875,1323.5
1607,80.375,4978.66374926,461.0648125,1,0,0.89631433,4,2313.0,1321.0
1608,80.425,4982.06593621,460.81475649,1,0,0.84928223,4,2312.4375,1321.0
1609,80.475,4985.39140231,460.5561366,1,0,0.80225013,4,2310.9375,1317.5
1610,80.525,4988.64446416,460.26810939,1,0,0.75521803,4,2307.0625,1309.0
1611,80.575,4991.82590367,459.9872521,1,0,0.69473139,4,2298.0,1281.5
1612,80.625,4994.87293104,459.71138771,1,0,0.58113271,4,2298.9375,1287.5
1613,80.675,4997.80874095,459.55218103,1,0,0.47722292,4,2297.625,1282.0
1614,80.725,5000.64654798,459.40217866,1,0,0.43737697,4,2296.3125,1280.5
1615,80.775,5003.3819365,459.24696059,1,0,0.3982353,4,2289.5,1227.0
1616,80.825,5006.01608097,459.09174252,1,0,0.35909362,4,2288.125,1226.0
1617,80.875,5008.55448988,458.93342123,1,0,0.32513558,3,2286.3125,1222.0
1618,80.925,5011.01431012,458.77764957,1,0,0.30734671,3,2286.0625,1222.0
1619,80.975,5013.32706256,458.62485103,1,0,0.28972027,2,2285.0,1221.0
1620,81.025,5015.51593289,458.60965336,1,0,0.28251321,2,2283.5625,1217.5
1621,81.075,5017.64229054,458.6642794,1,0,0.27530615,2,2282.6875,1216.0
1622,81.125,5019.71567485,458.7848241,1,0,0.26801136,2,2282.0,1214.0
1623,81.175,5021.76246118,459.0146388,1,0,0.25874295,2,2280.6875,1210.0
1624,81.225,5023.77104473,459.24991547,1,0,0.24433164,2,2280.0625,1210.0
1625,81.275,5025.73456894,459.49977478,1,0,0.22826714,2,2279.5625,1208.0
1626,81.325,5027.6535604,459.77456761,1,0,0.2120554,2,2278.1875,1201.5
1627,81.375,5029.02145886,460.10445258,1,0,0.19224336,2,2279.625,1204.0
1628,81.425,5029.66704508,461.07759045,1,0,0.17146174,2,2279.3125,1203.5
